title,author,image,desc,download_link,pages,publisher,year,language,file
"Real-Time Digital Signal Processing: Implementations, Application and Experiments with the TMS320C55X",Sen M. Kuo,https://covers.zlibcdn2.com/covers100/books/84/f9/43/84f943385a0f6b1b64a3a63ab534ac1b.jpg,"
                    The rapid advancement in digital technology in recent years has allowed the implementation of incredibly sophisticated digital signal processing (DSP) algorithms that make real-time tasks feasible. Real-time DSP is currently a very hot subject in today's engineering fields fuelled by the ever-increasing demand for high-performance digital signal processors. The TMS320C55x is the latest of Texas Instrument's line of highly successful DSP chips, which is anticipated to dominate the market in 2001.Placing emphasis on the practical aspects of real time DSP concepts and applications by taking a systems design, implementation and simulation approach, this text bridges the gap in the existing DSP literature which covers theory, MATLAB and C and Lab manuals. A hands-on, tutorial approach enables the understanding of real-time DSP systems principles and real-world applications using MATLAB, C and various assembly programs based on TI's TMS320C55x.    * Tutorial based presentation, allowing the reader to master the theory of digital signal processing and the important skill of real-time DSP design and implementation techniques.    * Focuses on practical aspects of real-time DSP concepts and applications from a system design and implementation point of view    * Accompanying CD-ROM containing MATLAB and C assembly programs will allow a hands-on illustration of real-time DSP application    * For readers with access to a TI DSP lab, an Evaluation Module (EVM) with Code Compressor Studio (CCS) of TMS320C55x will be integrated into lab experiments, projects and applications from in-text references A valuable, leading edge resource for senior graduate students of digital signal processing and practising engineers developing real-time DSP applications.                ",https://1lib.in/dl/462626/bb3b37,503,Wiley,2001,english,"PDF, 3.80 MB"
Real-time digital signal processing from MATLAB to C with the TMS320C6x DSPs,Wright,https://covers.zlibcdn2.com/covers100/books/c5/7e/27/c57e27b8875e827e69787c31a032443a.jpg,Unknown,https://1lib.in/dl/2572527/4ad5dd,396,CRC Press,2012,english,"PDF, 30.22 MB"
"Signal Analysis: Wavelets, Filter Banks, Time-Frequency Transforms and Applications",Alfred Mertins,https://covers.zlibcdn2.com/covers100/books/aa/4e/09/aa4e0966bf1c6277e2dbab4b061662ba.jpg,"
                    Signal Analysis explores methods that offer an insight into the properties of signals and stochastic processes. This comprehensive and authoritative book provides an introduction to the fundamental theory of signal analysis. It bridges the gap between the basic knowledge in system theory and the specialist knowledge in various fields of signal processing and provides a complete overview of current applications. Features include:Focus on both classical and modern approaches to transforms, such as the KarhunenвЂ”LoГЁve transform and the discrete Fourier transformEnhancement of the understanding and relation of transform theoryDiscussion of recent and emerging topics, including filter banks with perfect reconstruction time-frequency and wavelets.With its great accuracy and technical merit, Signal Analysis is essential reading for signal processing engineers, researchers, undergraduates, postgraduates and lecturers of electrical and computer engineering.                ",https://1lib.in/dl/611162/769776,327,Wiley,1999,english,"PDF, 12.01 MB"
Real-time digital signal processing based on the TMS320C6000,Nasser Kehtarnavaz,https://covers.zlibcdn2.com/covers100/books/56/8f/a2/568fa2982054b83c778e246292b7af97.jpg,"
                    Texas Instruments has introduced the TMS320C6000 DSP processor family to meet the high performance demands of today's signal processing applications. This book provides the know-how for the implementation and optimization of computationally intensive signal processing algorithms on the Texas Instruments family of TMS320C6000 DSP processors. It is organized in such a way that it can be used as the textbook for DSP lab courses offered at many engineering schools or as a self-study/reference for those familiar with DSP, but not this family of processors. This book provides a restructured, modified, and condensed version of the information in more than twenty TI manuals so that one can learn real-time DSP implementations on the C6000 family in a structured course, within one semester. Eight lab exercises, together with four project examples are discussed and included on the accompanying CD to take the reader through the entire process of C6X code writing.                ",https://1lib.in/dl/496239/e8028a,321,Elsevier; Newnes,2005,english,"PDF, 11.21 MB"
"Four Short Courses on Harmonic Analysis: Wavelets, Frames, Time-Frequency Methods, and Applications to Signal and Image Analysis",Peter Massopust,https://covers.zlibcdn2.com/covers100/books/df/75/8a/df758adf618465f0afa11f93e054d1ba.jpg,"
This state-of-the-art textbook examines four research directions in harmonic analysis and features some of the latest applications in the field, including cosmic microwave background analysis, human cortex image denoising, and wireless communication. The work is the first one that combines spline theory (from a numerical or approximation-theoretical view), wavelets, frames, and time-frequency methods leading up to a construction of wavelets on manifolds other than Rn.Written by internationally renowned mathematicians, the interdisciplinary chapters are expository by design, enabling the reader to understand the theory behind modern image and signal processing methodologies. The main emphasis throughout the book is on the interdependence of the four modern research directions covered. Each chapter ends with exercises that allow for a more in-depth understanding of the material and are intended to stimulate the reader toward further research. A comprehensive index completes the work.Topics covered:* Frames and bases in mathematics and engineering* Wavelets with composite dilations and their applications* Wavelets on the sphere and their applications* Wiener's Lemma: theme and variationsFour Short Courses on Harmonic Analysis is intended as a graduate-level textbook for courses or seminars on harmonic analysis and its applications. The work is also an excellent reference or self-study guide for researchers and practitioners with diverse mathematical backgrounds working in different fields such as pure and applied mathematics, image and signal processing engineering, mathematical physics, and communication theory. ",https://1lib.in/dl/659937/9d8d0a,249,Birkhäuser Basel,2010,english,"PDF, 8.27 MB"
Discrete-Time Signal Processing,Buck J. R.,https://covers.zlibcdn2.com/covers100/books/fa/0b/d4/fa0bd402f8967bd4b158d406d975dada.jpg,"
                    Discrete-time signal processing continues to be a dynamic and rapidly growing field with a wide range of applications including speech and data communication, acoustics, radar, sonar, seismology, remote sensing, instrumentation, consumer electronics, and many others. Discrete-time Signal Processing, by the authors of the classic text Digital Signal Processing (Prentice Hall, 1975), is a completely up-to-date, thorough, and coherent treatment of the fundamentals of this field. Considerable emphasis is placed on illustrative examples and intuitive interpretation. The authors include more than 400 carefully prepared problems to help the reader develop a thorough foundation in the use of this material.                ",https://1lib.in/dl/493550/360fb3,870,Unknown,1998,english,"RAR, 7.19 MB"
"Potential Rapid Diagnostics, Vaccine and Therapeutics for 2019 Novel Coronavirus (2019-nCoV): A Systematic Review",Junxiong Pang,https://covers.zlibcdn2.com/covers100/books/b1/0b/cd/b10bcd69cbba0c383b63f0481cdeffe4.jpg,Unknown,https://1lib.in/dl/5358709/3b6266,30,MDPI,2020,english,"PDF, 901 KB"
Crohn's Disease and Ulcerative Colitis: From Epidemiology and Immunobiology to a Rational Diagnostic and Therapeutic Approach,Daniel C. Baumgart (eds.),https://covers.zlibcdn2.com/covers100/books/d3/0f/bc/d30fbc1b27e4418275bfcc00a8f67198.jpg,"
This new edition is a unique combined resource for physicians and scientists addressing the needs of both groups. In addition to stimulating exchange and collaboration and shortening the path between discovery and application of new knowledge, the book helps clinicians understand new therapeutic concepts from their origins. The volume serves as a comprehensive guide to the current diagnostic modalities, including enhanced imaging techniques such as MRI and CT enterography, virtual colonoscopy, ultrasound, and endomicroscopy, as well as conventional and complex immunomodulatory principles. The latest edition also includes revised chapters from the previous edition, as well as new chapters reflecting current developments in the field. Written by experts in their field, Crohn’s Disease and Ulcerative Colitis: From Epidemiology and Immunobiology to a Rational Diagnostic and Therapeutic Approach, Second Edition is of great value to gastroenterologists, surgeons, internists, pediatricians and gynecologists trainees, as well as all those involved in Crohn’s disease, ulcerative colitis, and related autoimmune disorders. ",https://1lib.in/dl/2940608/9a9db6,671,Springer International Publishing,2017,english,"PDF, 32.12 MB"
Atlas of Confocal Laser Scanning In-vivo Microscopy in Opthalmology - Principles and Applications in Diagnostic and Therapeutic Ophtalmology,Guthoff R.F.,https://covers.zlibcdn2.com/covers100/books/c0/e2/c1/c0e2c128eda2275a2c6e19869895a570.jpg,"
                    This atlas and textbook summarizes our experi-ence in the rather new field of clinical in vivo.micromorphology. Stimulated by the work of Maurice, Jester, Bourne, Beuermann, Masters, Mathers, Thaer and others, our long-lasting cooperation is based on the mutual interest to push forward the frontiers of biomicroscopy using and combining recently available technical principles such as laser scanning, fast digital signal capture and processing and techniques for image stabilization. As a prerequisite there was the Heidelberg Retina Tomograph system.for optic disc analysis with more than 5000 users worldwide and the engineering skill and.dedication of physicists and engineers carefully listened to the wishes and dreams of the clinicians. So we are already on the way to in vivo biopsy, as postulated by Teruo Nishida.The content of the book reflects the common efforts of clinicians and physicists from the Rostock University Eye Department and the Centre Hospitalier National d’Ophtalmologie des Quinze-Vingts in Paris. Both groups share the enthusiasm to incorporate in vivo microscopy in the clinical decision making process by imag-ing, measuring and quantifying tissue parameters to achieve a quick and exact diagnosis and to monitor treatment in order to find the optimal path for patient recovery..Contents:.Introduction.Principles of Confocal In Vivo Microscopy.General Anatomical Considerations.Ex Vivo Applications.Confocal Laser Scanning In Vivo Microscopy.Promising Applications.Nonophthalmological Applications.Confocal In Vivo Microscopy in Animal Experiments.Current and Future Development.References.Subject Index.                ",https://1lib.in/dl/2992002/afc349,Unknown,Springer,2006,english,"PDF, 16.86 MB"
Diagnostic and Therapeutic Nuclear Medicine for Neuroendocrine Tumors,Karel Pacak,https://covers.zlibcdn2.com/covers100/books/7f/66/aa/7f66aa0560b46edfc8a66c3c01ab868e.jpg,"
Based on the most novel approaches and cutting-edge clinical and scientific information regarding radionuclide imaging and therapies for neuroendocrine tumors, this clinical guidebook represents a unique collaborative effort between endocrinologists, nuclear physicians, oncologists, surgeons, physicists, radio-pharmacists and geneticists. It begins with the embryology, classification and molecular genetics of gastroenteropancreatic neuroendocrine tumors and carcinoids, chromaffin cell tumors, and MEN1- and MEN2-related tumors. Following a chapter on radiopharmaceuticals in neuroendocrine imaging, it turns to the physics and technology of current and cutting-edge radiology, including SPECT/CT and PET/CT and PET/MR. Discussing of radionuclide imaging covers the tumors mentioned above, as well as pulmonary and thymic neuroendocrine tumors and medullary thyroid carcinoma. A presentation of radionuclide therapies follows, including 131I-MIBG therapy, somatostatin receptor-based therapy, and alpha radionuclide therapy, as well as the role of nanoparticles.Comprehensive and up-to-date, Diagnostic and Therapeutic Nuclear Medicine for Neuroendocrine Tumors will assist and guide physicians who encounter patients with these conditions, either from a diagnostic or therapeutic standpoint, and particularly emphasizes the current and emerging medical devices and imaging and therapeutic options. ",https://1lib.in/dl/2868367/1eb59e,483,Humana Press,2017,english,"PDF, 14.13 MB"
Diagnostic and Therapeutic Antibodies ,Andrew J.T. George,https://covers.zlibcdn2.com/covers100/books/1a/67/08/1a67083af6196923273f4f33e59ed5cf.jpg,"
                    A team of experts comprehensively review the theoretical and practical aspects of applying antibodies in both the laboratory and clinic. For general understanding, the book thoroughly introduces the basic science of the antibody molecule, including recombinant engineering. Several novel in vivo applications of therapeutic antibodies are then presented to illustrate their special value in varied clinical settings. For those new to the field, there are readily reproducible methods for generating and purifying antibodies and for modifying them for clinical application. Timely and comprehensive, Diagnostic and Therapeutic Antibodies offers today's researchers a concise introduction to the field, as well as a highly useful compendium of practical protocols that will greatly facilitate the application of these powerful new diagnostic and therapeutic agents.                ",https://1lib.in/dl/461050/a06d7c,452,Humana Press,2000,english,"PDF, 2.54 MB"
Diagnostic and Therapeutic Applications of Exosomes in Cancer,Mansoor Amiji,https://covers.zlibcdn2.com/covers100/books/00/d9/8a/00d98a21cef6be58ede5a850e0fe8f6c.jpg,Unknown,https://1lib.in/dl/5356056/420ada,Unknown,Unknown,Unknown,english,"PDF, 13.49 MB"
Art Therapy and Ad Hd: Diagnostic and Therapeutic Approaches,Diane Stein Safran,https://covers.zlibcdn2.com/covers100/books/54/38/6e/54386e05045ff5697c71df4d4bc86c77.jpg,"
                    Attention Deficit/Hyperactivity Disorder is increasingly being diagnosed in people of all ages, and this book demonstrates how art therapy can not only assist with diagnosis, but also provides a valuable means of helping to improve skills such as concentration and focus, boost self-esteem, and cope with impulsivity. Educational social skills art groups can help with understanding of AD/HD in addition to teaching strategies to relieve the symptoms. Art therapy is also important for alleviating feelings of isolation and confusion that may come with the diagnosis, and, as an ongoing process, it can be a useful tool for checking clients' progress from the initial assessment onwards. In the first part of her book, the author explores ways of using art therapy and of setting up art therapy groups. Her advice and practical suggestions will be useful to anyone with an interest in AD/HD. The later chapters offer therapists more detailed guidance on therapy sessions with clients with AD/HD.  Practical and informative, and based on the author's long experience with art therapy and AD/HD, this will be a valuable book for therapists, mental health professionals, and people who live or work with AD/HD.                ",https://1lib.in/dl/1069212/4bc9cc,162,Jessica Kingsley,2002,english,"PDF, 1.91 MB"
Breast Cancer: Diagnostic Imaging and Therapeutic Guidance,Uwe Fischer,https://covers.zlibcdn2.com/covers100/books/08/5d/15/085d158d8797b9d6c97ced93eb8f60d6.jpg,Unknown,https://1lib.in/dl/5405602/d293f6,254,Thieme Medical Publishers,2017,english,"PDF, 36.55 MB"
Special pathology and diagnostics: with therapeutic hints,Charles Gottlieb Raue,https://covers.zlibcdn2.com/covers100/books/66/93/25/6693257b51a3d6b8e0d6f20a8f61c7cf.jpg,"
                    Philadelphia. Boericke&Tafel. 1896. -1050 p.Английский язык.Специальная патология и диагностика: с терапевтическими намеками.Книга была переиздана несколько раз и стала настольной для многих гомеопатов. В ней подробно описано гомеопатическое лечение всевозможных заболеваний по различным системам организма.                ",https://1lib.in/dl/3255784/148099,Unknown,Unknown,Unknown,english,"DJVU, 34.85 MB"
"Ophthalmic Drugs: Diagnostic and Therapeutic Uses, 5th Edition",Graham Hopkins BPharm  PhD  MRPharm,https://covers.zlibcdn2.com/covers100/books/a6/d6/39/a6d639b87f1d6b21386d31b7247beed9.jpg,"
                    Completely updated and revised, this classic book provides the essential information on ocular therapeutics for the modern optometrist.  Retaining all the features that made previous editions so popular, the new fifth edition continues to provide a basic grounding in pharmacological principles and drug types, before moving on to illustrate the scope of ocular therapeutics in the management of common acute conditions affecting the anterior segment of the eye. Throughout the text there are numerous new clinical notes and ready-reference tables, making for greater ease of use than ever before.Greatly expanded text including an illustrated section on ocular disease and its treatmentNew drugs included, processes and procedures updated and revisedNow all completely redesigned in full colour throughoutFeatures ready-reference tables and clinical notesCompletely updated and revised to reflect modern practiceClinically orientated and appropriate for the practitioner as well as the studentWritten by experts with years of practical experience in teaching and training as well as dispensing these essential preparations                ",https://1lib.in/dl/938360/628a87,333,Unknown,2007,english,"PDF, 4.66 MB"
The ''Childhood Hand that Disturbs'' Projective Test: A Diagnostic and Therapeutic Drawing Test,Roseline Davido,https://covers.zlibcdn2.com/covers100/books/c0/51/36/c05136bfbb10e7d0e7da4583597c7663.jpg,"
                    The Childhood Hand that Disturbs (CHaD), a new projective test, is a diagnostic and therapeutic tool that is broadly applicable, but particularly effective with abused, depressed, and suicidal subjects. While the CHaD has the advantage of being quick and easy to administer--it takes an average of ten minutes to perform--it is reliable and applicable to both young and old. It is a useful complement to traditional batteries such as the Rorschach and Draw-a-Family, and self-assessment questionnaires. What makes the CHaD different is that it is a free drawing exam, and one that taps one of the most highly symbolic parts of the body: the hand. The CHaD has been tested on normal and pathological individuals for over ten years. Clear guidelines can now be set down for administration, testing, and interpretation. Obviously, a projective test can never be more sensitive than the professional who uses it, but it is Davido's intention that the theoretical underpinnings and her presentations of case studies along with the drawings will help other practitioners deal better with the needs of their patients.                ",https://1lib.in/dl/917135/feadc7,200,Unknown,1994,english,"PDF, 9.48 MB"
Lung Cancer: Diagnostic and Therapeutic Methods and Reviews,Driscoll B.,https://covers.zlibcdn2.com/covers100/books/be/19/9e/be199e4d77969d75b5c5b151f1cc0d71.jpg,"
                    Leading physician scientists and noted researchers describe step-by-step techniques for lung cancer diagnosis based on the molecular analysis of clinical samples. These experts review currently accepted treatments and outline a variety of novel therapies, including those based on gene therapy, immunotherapy, and chemoprevention, and show how these newly improved techniques can give a better appreciation of the prognosis associated with the particular mutation uncovered by the technique. These methods use a variety of molecular techniques, including the manipulation of gene expression and the alteration of immune status, to combat lung cancer.                ",https://1lib.in/dl/460413/6714d8,721,Unknown,2002,english,"PDF, 12.82 MB"
"Biological, Diagnostic and Therapeutic Advances in Alzheimer's Disease: Non-Pharmacological Therapies for Alzheimer's Disease",Ghulam Md Ashraf,https://covers.zlibcdn2.com/covers100/books/7c/11/16/7c111642ed4a4c96b4a7db872920579c.jpg,"
This book discusses the latest research into the highly prevalent neurodevelopmental disease most commonly associated with aging: Alzheimer’s disease (AD). Even after years of research, Alzheimer’s disease is still far from being cured. It presents a range of common symptoms in the form of behavioral and cognitive impairments. This book describes the symptoms and the biology behind them. The contents covers latest findings on the genetics involved and various factors and pathways influencing disease development. It also covers various non-pharmacological therapies like immunotherapy, use of natural products, and employing nanotechnology in both the detection and treatment of AD. This book also highlights the role of diet and nutrition in healthy aging. Given its scope, it offers a valuable asset for researchers and clinicians alike.  ",https://1lib.in/dl/5402845/ad00ac,Unknown,Springer Singapore,2019,english,"PDF, 7.59 MB"
Breast cancer : diagnostic imaging and therapeutic guidance,médecin. Uwe Fischer,https://covers.zlibcdn2.com/covers100/books/67/92/5f/67925f8777d9a87fdfd49bd0e96cec42.jpg,Unknown,https://1lib.in/dl/5611245/36d000,239,Unknown,2018,english,"PDF, 37.37 MB"
"Thymus Gland Pathology: Clinical, Diagnostic and Therapeutic Features",Corrado Lavini,https://covers.zlibcdn2.com/covers100/books/e3/83/00/e383007b77a2e25061abdc6e74f846a8.jpg,"
                    The thymus role has been unclear until the second half of 1900. Nowadays its function is much clearer, and the increase of the thymus pathology is a challenging problem that can be better faced. The most important thymus diseases often require a multidisciplinary approach, and involve several specialists, from the clinical immunologist to the neurologist and the radiologist, from the surgeon to the anaesthesist and the oncologist.  The volume deals with the whole range of this gland pathology and describes the most recent surgical and non surgical techniques. Written by international experts, it will be very useful for all those involved in the treatment of these diseases.                ",https://1lib.in/dl/887865/e54f18,274,Springer,2008,english,"PDF, 35.46 MB"
The Emotional Life Interview: A Psychosocial Diagnostic and Therapeutic Procedure,Henry,https://covers.zlibcdn2.com/covers100/books/67/3f/55/673f5587ec79dce0ff7d18d773b4a881.jpg,"
                    The purpose of this book is to introduce mental health professionals to the Emotional Life Interview that offers therapy to those with mental health problems in a more effective and time-sensitive process. It meets today s pressures to provide essential care at less cost. The Emotional Life Interview (ELI) involves asking each client seven questions about five negative feelings and emotions (fear, anger, shame, guilt, and sadness) and six questions about two positive feelings and emotions (pride and happiness). The process takes the practitioner into the emotional life of a client as no other procedure does. Major sections of the book discuss feelings, emotions, and psychotherapy; meaning, arousal, and the construction of emotions; and the use of the ELI in psychosocial treatment. In addition, nine complete chapters are devoted to case histories which illustrate how important feelings, emotions, and relationships are in mental health problems. These case study interviews become conversations in which the clients reveal the character of their consciousness with respect to their emotional lives. The ELI questions presented in the case studies require clients to represent their thoughts and actions in words and to tell their emotional life stories in a manner that is itself therapeutic. The life stories show in bold relief where changes are needed. The Emotional Life Interview provides a framework for emotional life education. The interview puts diagnosis and psychotherapy on the same continuum and makes therapy and emotional life education a viable healthcare option. The book represents a valuable new tool for all clinical and counseling psychologists, clinical social workers, psychiatrists, and primary care providers. It will also serve as a resource in the helping professions, welfare work, and human services.                ",https://1lib.in/dl/2724873/935044,192,Charles C Thomas Pub Ltd,2013,english,"PDF, 4.31 MB"
"Diseases of the Gastro-Intestinal Tract: Some Diagnostic, Therapeutic and Fundamental Aspects",Prof. J. Dankmeijer M.D. (auth.),https://covers.zlibcdn2.com/covers100/books/bd/b9/77/bdb977ed874a5721c07c74ff70085aed.jpg,"
The Leiden-Edinburgh Boerhaave Course on 'The Gastro-intestinal Tract', held in Leiden on October 29 and 30, 1969, resulted from the renewed co-operation between the Medical Faculties of Edinburgh and Leiden, based on very old ties. As one will know, the Edinburgh Faculty of Medi­ cine was founded in 1726 on the principles guiding the Leiden Faculty of Medicine at that time, on the instigation of John Monro I, who had studied medicine in Leiden under the famous Boerhaave. These old ties were revived some 8 years ago, first by students, later by the Faculties themselves, with the special purpose to facilitate and en­ large the exchange of medical knowledge between two medical centres. One of the results of this was that it was considered whether physicians from both countries could not profit from the knowledge gained specific­ ally in both these faculties by letting the investigators from both faculties tell about their work within the framework of courses for post-academic medical training, in Leiden called the 'Boerhaave Courses'. ",https://1lib.in/dl/2241687/2660f6,138,Springer Netherlands,1970,english,"PDF, 6.13 MB"
Diagnostic and Therapeutic Procedures in Gastroenterology: An Illustrated Guide,Nam Q. Nguyen MBBS(Hons),https://covers.zlibcdn2.com/covers100/books/2d/71/a9/2d71a9dbc493c4a6756ccfb8c773fd4f.jpg,"
Diagnostic and Therapeutic Procedures in Gastroenterology: An Illustrated Guide is a comprehensive volume describing procedures for the gastrointestinal tract in a simple way. Artistic illustrations are provided to educate the physician about procedures, and to provide not only clear descriptions of the changes in the anatomy and physiology, but also to provide advice on medical management of the post-procedure patient. Clear, detailed, artist-rendered illustrations of the anatomy are included as well as appro¬priate, radiological images. Chapters describe in detail the indications, contraindications, anatomical alterations, and physiological alter¬ations that result from various operations and procedures. Comparisons between alternative operations, complications, medical management issues, and costs are also discussed. Diagnostic and Therapeutic Procedures in Gastroenterology: An Illustrated Guide is a unique volume, written primarily for primary care physicians and general internists. It is also suitable for medical students, residents, nurses and nurse practi¬tioners, nutritionists, dietitians and various subspecialists, who take care of patients with gastrointestinal disorders. ",https://1lib.in/dl/979303/698501,383,Humana Press,2011,english,"PDF, 21.16 MB"
Peripheral Vascular Disease: Basic Diagnostic and Therapeutic Approaches 3rd Edition,George S Abela,https://covers.zlibcdn2.com/covers100/books/1b/fb/60/1bfb60a37c0f9c1851bb0796c56251fd.jpg,"
                    Written by cardiologists and subspecialists who treat peripheral vascular problems, this text provides quick and practical guidance on the diagnosis and management of peripheral vascular disease (PVD). Coverage begins with anatomy, etiology, signs and symptoms, and risk factors and proceeds to medical therapy, noninvasive and invasive diagnosis, interventional therapy, and surgical treatment. The book includes sections on training of cardiovascular fellows, residents, and house staff; venous disease; systemic manifestations of PVD; the economic impact of PVD; and billing and coding.                ",https://1lib.in/dl/1086222/dd9e0f,Unknown,Lippincott Williams & Wilkins,2004,english,"CHM, 30.81 MB"
"Retinal Degenerations: Biology, Diagnostics, and Therapeutics",Joyce Tombran-Tink,https://covers.zlibcdn2.com/covers100/books/9b/b0/ee/9bb0eebfc64bc8adf2422d8ab3ea98be.jpg,"
In Retinal Degenerations: Biology, Diagnostics, and Therapeutics, editors Joyce Tombran-Tink and Colin Barnstable present new and noteworthy research into retinal diseases. Written by renowned scientific investigators, this innovative collection of treatment strategies and technological discoveries allows for the realistic translation of research into practice. Following an exciting preface describing the diagnosis and treatment of retinal degenerations from antiquity to the modern era, this four-part volume begins with thought-provoking portraits of the reality of life with retinal degenerations, as experienced by sufferers of the disease.  In Part II, researchers and practitioners examine seven different retinal diseases, including: age-related macular degeneration, Leber Congenital Amaurosis, Macular Degeneration, Stargardt Disease, X-Linked Juvenile Retinoschisis, Usher Syndrome, and Retinitis Pigmentosa. Part III discusses our current understanding of the underlying mechanisms of retinal degeneration, and in Part IV, the challenges of therapeutic strategies for retinal degenerative diseases are emphasized as researchers discuss cutting-edge treatments. Retinal Degenerations: Biology, Diagnostics, and Therapeutics brings the scientific community to the frontline of research into diseases of the retina and challenges scientists in academia and the pharmaceutical industry to develop innovative strategies for the translation of investigative research into viable therapeutics. ",https://1lib.in/dl/611664/204629,487,Humana Press,2007,english,"PDF, 7.89 MB"
Human Modelling for Bio-Inspired Robotics. Mechanical Engineering in Assistive Technologies,Jun Ueda,https://covers.zlibcdn2.com/covers100/books/bf/2f/5e/bf2f5e2285c5806f3f2e0538236413ad.jpg,"
Human Modelling for Bio-inspired Robotics: Mechanical Engineering in Assistive Technologies presents the most cutting-edge research outcomes in the area of mechanical and control aspects of human functions for macro-scale (human size) applications. Intended to provide researchers both in academia and industry with key content on which to base their developments, this book is organized and written by senior experts in their fields.  Human Modeling for Bio-Inspired Robotics: Mechanical Engineering in Assistive Technologies offers a system-level investigation into human mechanisms that inspire the development of assistive technologies and humanoid robotics, including topics in modelling of anatomical, musculoskeletal, neural and cognitive systems, as well as motor skills, adaptation and integration. Each chapter is written by a subject expert and discusses its background, research challenges, key outcomes, application, and future trends.",https://1lib.in/dl/2800790/1e4583,Unknown,Academic Press,2016,english,"PDF, 22.43 MB"
A New Bio-inspired Optimization Algorithm Based on the Self-defense Mechanism of Plants in Nature,Camilo Caraveo,https://covers.zlibcdn2.com/covers100/books/c0/c0/b6/c0c0b6da8cc4a34efae9653a8fae49f3.jpg,"
This book presents a new meta-heuristic algorithm, inspired by the self-defense mechanisms of plants in nature. Numerous published works have demonstrated the various self-defense mechanisms (survival strategies) plants use to protect themselves against predatory organisms, such as herbivorous insects. The proposed algorithm is based on the predator–prey mathematical model originally proposed by Lotka and Volterra, consisting of two nonlinear first-order differential equations, which allow the growth of two interacting populations (prey and predator) to be modeled. The proposed meta-heuristic is able to produce excellent results in several sets of benchmark optimization problems. Further, fuzzy logic is used for dynamic parameter adaptation in the algorithm. ",https://1lib.in/dl/4982290/b350eb,Unknown,Springer International Publishing,2019,english,"PDF, 1.90 MB"
"Bio-inspired structured adhesives : Biological prototypes, fabrication, tribological properties, contact mechanics, and novel concepts",Gorb,https://covers.zlibcdn2.com/covers100/books/a0/76/84/a0768432183560e6df8b1c39556c8f95.jpg,"
This book deals with the adhesion, friction and contact mechanics of living organisms. Further, it presents the remarkable adhesive abilities of the living organisms which inspired the design of novel micro- and nanostructured adhesives that can be used in various applications, such as climbing robots, reusable tapes, and biomedical bandages. The technologies for both the synthesis and construction of bio-inspired adhesive micro- and nanostructures, as well as their performance, are discussed in detail. Representatives of several animal groups, such as insects, spiders, tree frogs, and lizards, are able to walk on (and therefore attach to) tilted, vertical surfaces, and even ceilings in different environments. Studies have demonstrated that their highly specialized micro- and nanostructures, in combination with particular surface chemistries, are responsible for this impressive and reversible adhesion. These structures can maximize the formation of large effective contact areas on surfaces of varying roughness and chemical composition under different environmental conditions. ",https://1lib.in/dl/3376039/9c80c1,348,Unknown,2017,english,"PDF, 13.84 MB"
Biological and Bio-inspired Nanomaterials: Properties and Assembly Mechanisms,Sarah Perrett,https://covers.zlibcdn2.com/covers100/books/8e/f7/43/8ef7430b81ae9137d1d9d00651abf3ba.jpg,"
This book summarizes naturally occurring and designed bio-inspired molecular building blocks assembled into nanoscale structures. It covers a fascinating array of biomimetic and bioinspired materials, including inorganic nanozymes, structures formed by DNA origami, a wide range of peptide and protein-based nanomaterials, as well as their applications in diagnostics and therapeutics. The book elucidates the mechanism of assembly of these materials and characterisation of their mechanical and physico-chemical properties which inspires readers not only to exploit the potential applications of nanomaterials, but also to understand their potential risks and benefits. It will be of interest to a broad audience of students and researchers spanning the disciplines of biology, chemistry, engineering, materials science, and physics.  ",https://1lib.in/dl/5402876/2c5522,Unknown,Springer Singapore,2019,english,"PDF, 12.56 MB"
Bio- and Chemo-Mechanical Processes in Geotechnical Engineering: Géotechnique Symposium in Print 2013,Lyesse Laloui,https://covers.zlibcdn2.com/covers100/books/96/60/74/96607480c64fa8e1b8e2988539ec7d8c.jpg,"
                    In recent years, substantial advances have been made in understanding the coupling between chemical and biological processes and mechanical and hydraulic behaviours in soils and rocks. At the same time, experimentation and modelling capabilities have progressed significantly, allowing effective design of geotechnical applications. The need for such analyses arises, for example, in chemical and biological soil improvement; nuclear, hazardous and municipal waste containment; petroleum and natural gas extraction; methane hydrate exploitation; CO2 sequestration; and assessment of pavement durability.

The seventeenth Géotechnique Symposium in Print took place at the Institution of Civil Engineers on 3 June 2013 and sought to address the new challenges that are emerging from the interactions between multi-physical phenomena. These proceedings bring together the international research presented at the symposium and published across two issues of Géotechnique as well as additional subsequent research published in the journal.

The papers selected for the symposium cover a wide range of geotechnical processes, including:

- Experimental analysis and constitutive modelling of the bio- and chemo-mechanical behaviour of geomaterials.
- Effects of changes in the pore water chemistry on soil and rock behaviour.
- Interactions between geometrical scales of diverse biological, chemical, physical and mechanical processes.
- Case studies of chemical and biological soil modifications.
- Applications of bio- and chemo-mechanical models in emerging technologies.

Bio- and Chemo- Mechanical Processes in Geotechnical Engineering provides researchers and practitioners with a comprehensive introduction to the recent advances in the area and invaluable insight into the developments within this emerging field.                ",https://1lib.in/dl/2459137/a7d529,Unknown,ICE Publishing,2014,english,"PDF, 19.28 MB"
