title,author,image,desc,download_link,pages,publisher,year,language,file
Computational Chemistry: Introduction to the Theory and Applications of Molecular and Quantum Mechanics,Errol G. Lewars (auth.),https://covers.zlibcdn2.com/covers100/books/1e/22/7f/1e227f8875887c1ad1c81939381a4f46.jpg,"
This is the third edition of the successful text-reference book that covers computational chemistry. It features changes to the presentation of key concepts and includes revised and new material with several expanded exercises at various levels such as 'harder questions' for those ready to be tested in greater depth - this aspect is absent from other textbooks in the field. Although introductory and assuming no prior knowledge of computational chemistry, it covers the essential aspects of the subject. There are several introductory textbooks on computational chemistry; this one is (as in its previous editions) a unique textbook in the field with copious exercises (and questions) and solutions with discussions. Noteworthy is the fact that it is the only book at the introductory level that shows in detail yet clearly how matrices are used in one important aspect of computational chemistry. It also serves as an essential guide for researchers, and as a reference book. ",https://1lib.in/dl/2802713/13c438,739,Springer International Publishing,2016,english,"PDF, 13.78 MB"
Essentials of Computational Chemistry: Theories and Models,Christopher J. Cramer,https://covers.zlibcdn2.com/covers100/books/78/e9/64/78e9649f2e5df9ae3ca141bb97502a69.jpg,"
                    Essentials of Computational Chemistry provides a balanced introduction to this dynamic subject.  Suitable for both experimentalists and theorists, a wide range of samples and applications are included drawn from all key areas.  The book carefully leads the reader thorough the necessary equations providing information explanations and reasoning where necessary and firmly placing each equation in context.                ",https://1lib.in/dl/460010/156552,607,Wiley,2004,english,"PDF, 6.93 MB"
Algorithms and theory of computation handbook,Mikhail J. Atallah,https://covers.zlibcdn2.com/covers100/books/99/a5/6a/99a56ab716582334d350834dfb24a504.jpg,"
                    This comprehensive compendium of algorithms and data structures covers many theoretical issues from a practical perspective. Chapters include information on finite precision issues as well as discussions on specific algorithms where algorithmic techniques are of special importance - for example, algorithms for drawing graphs, algorithms for robotics, and algorithms for forming a VLSI chip. Unique coverage includes graph algorithms, cryptography, parallelism, computational geometry, combinatorial optimization, and computability and complexity theory.                ",https://1lib.in/dl/437078/92093a,1265,CRC Press,1999,english,"DJVU, 11.05 MB"
What Can Be Computed?: A Practical Guide to the Theory of Computation,John MacCormick,https://covers.zlibcdn2.com/covers100/books/7b/9c/51/7b9c51fe0080fe233189df1a9fdbe717.jpg,"
                    An accessible and rigorous textbook for introducing undergraduates to computer science theory

What Can Be Computed? is a uniquely accessible yet rigorous introduction to the most profound ideas at the heart of computer science. Crafted specifically for undergraduates who are studying the subject for the first time, and requiring minimal prerequisites, the book focuses on the essential fundamentals of computer science theory and features a practical approach that uses real computer programs (Python and Java) and encourages active experimentation. It is also ideal for self-study and reference.

The book covers the standard topics in the theory of computation, including Turing machines and finite automata, universal computation, nondeterminism, Turing and Karp reductions, undecidability, time-complexity classes such as P and NP, and NP-completeness, including the Cook-Levin Theorem. But the book also provides a broader view of computer science and its historical development, with discussions of Turing's original 1936 computing machines, the connections between undecidability and Gödel's incompleteness theorem, and Karp's famous set of twenty-one NP-complete problems.

Throughout, the book recasts traditional computer science concepts by considering how computer programs are used to solve real problems. Standard theorems are stated and proven with full mathematical rigor, but motivation and understanding are enhanced by considering concrete implementations. The book's examples and other content allow readers to view demonstrations of―and to experiment with―a wide selection of the topics it covers. The result is an ideal text for an introduction to the theory of computation.

• An accessible and rigorous introduction to the essential fundamentals of computer science theory, written specifically for undergraduates taking introduction to the theory of computation
• Features a practical, interactive approach using real computer programs (Python in the text, with forthcoming Java alternatives online) to enhance motivation and understanding
• Gives equal emphasis to computability and complexity
• Includes special topics that demonstrate the profound nature of key ideas in the theory of computation
• Lecture slides and Python programs are available at whatcanbecomputed.com                ",https://1lib.in/dl/3556678/85a643,408,Princeton University Press,2018,english,"PDF, 4.87 MB"
Theory of modeling and simulation: discrete event and iterative system computational foundations,Kofman,https://covers.zlibcdn2.com/covers100/books/67/0c/60/670c60f216983e6e4629b8d2687aab38.jpg,Unknown,https://1lib.in/dl/4986979/04c947,656,"Elsevier, Academic Press",2019,english,"PDF, 7.72 MB"
Theory of Lift: Introductory Computational Aerodynamics in MATLAB®/OCTAVE,G. D. McBain(auth.),https://covers.zlibcdn2.com/covers100/books/c7/4a/47/c74a472c117597c527aede905a5cf99e.jpg,"
Starting from a basic knowledge of mathematics and mechanics gained in standard foundation classes, Theory of Lift: Introductory Computational Aerodynamics in MATLAB/Octave takes the reader conceptually through from the fundamental mechanics of lift  to the stage of actually being able to make practical calculations and predictions of the coefficient of lift for realistic wing profile and planform geometries.The classical framework and methods of aerodynamics are covered in detail and the reader is shown how they may be used to develop simple yet powerful MATLAB or Octave programs that accurately predict and visualise the dynamics of real wing shapes, using lumped vortex, panel, and vortex lattice methods.This book contains all the mathematical development and formulae required in standard incompressible aerodynamics as well as dozens of small but complete working programs which can be put to use immediately using either the popular MATLAB or free Octave computional modelling packages.Key features:Synthesizes the classical foundations of aerodynamics with hands-on computation, emphasizing interactivity and visualization.Includes complete source code for all programs, all listings having been tested for compatibility with both MATLAB and Octave.Companion website (www.wiley.com/go/mcbain) hosting codes and solutions.Theory of Lift: Introductory Computational Aerodynamics in MATLAB/Octave is an introductory text for graduate and senior undergraduate students on aeronautical and aerospace engineering courses and also forms a valuable reference for engineers and designers.Content: Chapter 1 Preliminary Notions (pages 1–23): Chapter 2 Plane Ideal Flow (pages 25–45): Chapter 3 Circulation and Lift (pages 47–66): Chapter 4 Conformal Mapping (pages 67–78): Chapter 5 Flat Plate Aerodynamics (pages 79–91): Chapter 6 Thin Wing Sections (pages 93–109): Chapter 7 Lumped Vortex Elements (pages 111–126): Chapter 8 Panel Methods for Plane Flow (pages 127–140): Chapter 9 Finite Wings and Three?Dimensional Flow (pages 141–155): Chapter 10 Vorticity and Vortices (pages 157–167): Chapter 11 Lifting Line Theory (pages 169–183): Chapter 12 Nonelliptic Lift Loading (pages 185–192): Chapter 13 Lumped Horseshoe Elements (pages 193–207): Chapter 14 The Vortex Lattice Method (pages 209–222): Chapter 15 Viscous Flow (pages 223–235): Chapter 16 Boundary Layer Equations (pages 237–250): Chapter 17 Laminar Boundary Layers (pages 251–262): Chapter 18 Compressibility (pages 263–271): Chapter 19 Linearized Compressible Flow (pages 273–286):                ",https://1lib.in/dl/2156595/0ea433,325,Unknown,2012,english,"PDF, 4.17 MB"
Theory of Computational Complexity,Ding-Zhu Du,https://covers.zlibcdn2.com/covers100/books/98/3e/b1/983eb1587dc024a01c6773d65731f0d2.jpg,"
Praise for the First Edition""...complete, up-to-date coverage of computational complexity theory...the book promises to become the standard reference on computational complexity."" -Zentralblatt MATHA thorough revision based on advances in the field of computational complexity and readers’ feedback, the Second Edition of Theory of Computational Complexity presents updates to the principles and applications essential to understanding modern computational complexity theory. The new edition continues to serve as a comprehensive resource on the use of software and computational approaches for solving algorithmic problems and the related difficulties that can be encountered.Maintaining extensive and detailed coverage, Theory of Computational Complexity, Second Edition examines the theory and methods behind complexity theory, such as computational models, decision tree complexity, circuit complexity, and probabilistic complexity. The Second Edition also features recent developments on areas such as NP-completeness theory, as well as:A new combinatorial proof of the PCP theorem based on the notion of expander graphs, a research area in the field of computer scienceAdditional exercises at varying levels of difficulty to further test comprehension of the presented materialEnd-of-chapter literature reviews that summarize each topic and offer additional sources for further studyTheory of Computational Complexity, Second Edition is an excellent textbook for courses on computational theory and complexity at the graduate-level. The book is also a useful reference for practitioners in the fields of computer science, engineering, and mathematics who utilize state-of-the-art software and computational methods to conduct research. ",https://1lib.in/dl/2345631/ce8272,512,Wiley,2014,english,"PDF, 3.24 MB"
Introduction to Languages and the Theory of Computation    ,John Martin,https://covers.zlibcdn2.com/covers100/books/eb/27/31/eb273177208484b2c431b29d0b5376ca.jpg,Unknown,Unknown,Unknown,McGraw-Hill Science/Engineering/Math,2010,english,"PDF, 3.62 MB"
"Financial Risk Forecasting : The Theory and Practice of Forecasting Market Risk, with Implementation in R and Matlab",Jón Daníelsson,https://covers.zlibcdn2.com/covers100/books/97/36/c1/9736c193c65a77bb229c2b1b79cce8fc.jpg,"
                    Financial Risk Forecasting is a complete introduction to practical quantitative risk management, with a focus on market risk. Derived from the authors teaching notes and years spent training practitioners in risk management techniques, it brings together the three key disciplines of finance, statistics and modeling (programming), to provide a thorough grounding in risk management techniques.Written by renowned risk expert Jon Danielsson, the book begins with an introduction to financial markets and market prices, volatility clusters, fat tails and nonlinear dependence. It then goes on to present volatility forecasting with both univatiate and multivatiate methods, discussing the various methods used by industry, with a special focus on the GARCH family of models. The evaluation of the quality of forecasts is discussed in detail. Next, the main concepts in risk and models to forecast risk are discussed, especially volatility, value-at-risk and expected shortfall. The focus is both on risk in basic assets such as stocks and foreign exchange, but also calculations of risk in bonds and options, with analytical methods such as delta-normal VaR and duration-normal VaR and Monte Carlo simulation. The book then moves on to the evaluation of risk models with methods like backtesting, followed by a discussion on stress testing. The book concludes by focussing on the forecasting of risk in very large and uncommon events with extreme value theory and considering the underlying assumptions behind almost every risk model in practical use – that risk is exogenous – and what happens when those assumptions are violated.Every method presented brings together theoretical discussion and derivation of key equations and a discussion of issues in practical implementation. Each method is implemented in both MATLAB and R, two of the most commonly used mathematical programming languages for risk forecasting with which the reader can implement the models illustrated in the book.The book includes four appendices. The first introduces basic concepts in statistics and financial time series referred to throughout the book. The second and third introduce R and MATLAB, providing a discussion of the basic implementation of the software packages. And the final looks at the concept of maximum likelihood, especially issues in implementation and testing.The book is accompanied by a website - www.financialriskforecasting.com – which features downloadable code as used in the book.                ",https://1lib.in/dl/1250283/9272f3,298,John Wiley & Sons,2011,english,"PDF, 3.08 MB"
Fundamentals of Wireless Sensor Networks: Theory and Practice (Wireless Communications and Mobile Computing),Waltenegus Dargie,https://covers.zlibcdn2.com/covers100/books/f7/71/e9/f771e9a285613d9be21130e07f1ba923.jpg,Unknown,https://1lib.in/dl/871822/7c646f,330,Unknown,2010,english,"PDF, 2.04 MB"
Elements of Information Theory Solutions Manual,Thomas M. Cover and Joy A. Thomas,https://covers.zlibcdn2.com/covers100/books/6b/84/dd/6b84ddffcd3c1544f2a6c1f48b804d1d.jpg,Unknown,https://1lib.in/dl/2457494/4dd486,397,Unknown,Unknown,english,"PDF, 1.92 MB"
Introduction to the Theory of Computation,Michael Sipser,https://covers.zlibcdn2.com/covers100/books/83/b3/2c/83b32c22675567f3e22c93bd6bd372be.jpg,"
                    Now you can clearly present even the most complex computational theory topics to your students with Sipser's distinct, market-leading ""Introduction to the Theory of Computation, 3E, International Edition"". The number one choice for today's computational theory course, this highly anticipated revision retains the unmatched clarity and thorough coverage that make it a leading text for upper-level undergraduate and introductory graduate students. This edition continues author Michael Sipser's well-known, approachable style with timely revisions, additional exercises, and more memorable examples in key areas. A new first-of-its-kind theoretical treatment of deterministic context-free languages is ideal for a better understanding of parsing and LR grammars. This edition's refined presentation ensures a trusted accuracy and clarity that make the challenging study of computational theory accessible and intuitive to students while maintaining the subject's rigor and formalism. Readers gain a solid understanding of the fundamental mathematical properties of computer hardware, software, and applications with a blend of practical and philosophical coverage and mathematical treatments, including advanced theorems and proofs. ""Introduction to the Theory of Computation, 3E, International Edition's"" comprehensive coverage makes this an ideal ongoing reference tool for those studying theoretical computing.                ",https://1lib.in/dl/2514666/993ae0,504,Thomson South-Western,2012,english,"PDF, 7.43 MB"
Computers and Intractability: A Guide to the Theory of NP-Completeness,Michael R. Garey,https://covers.zlibcdn2.com/covers100/books/77/f7/47/77f747b4a3cc87aaf94f6a9ea1cbc1cf.jpg,"
                    Like new; used less than a week in a semester.                ",https://1lib.in/dl/2225886/785d49,340,W. H. Freeman,1979,english,"PDF, 13.04 MB"
The Joy of Sets. Fundamentals of Contemporary Set Theory,Keith Devlin,https://covers.zlibcdn2.com/covers100/books/92/bb/00/92bb005a84824c66cd128eba958c91ee.jpg,"
                    This book is intended to provide an account of those parts of contemporary set theory that are relevant to other areas of pure mathematics. Intended for advanced undergraduates and beginning graduate students, the text is written in an easy-going style, with a minimum of formalism. The book begins with a review of ""naive"" set theory; it then develops the Zermelo-Fraenkel axioms of the theory, showing how they arise naturally from a rigorous answer to the question, ""what is a set?"" After discussing the ordinal and cardinal numbers, the book then delves into contemporary set theory, covering such topics as: the Borel hierarchy, stationary sets and regressive functions, and Lebesgue measure. Two chapters present an extension of the Zermelo-Fraenkel theory, discussing the axiom of constructibility and the question of provability in set theory. A final chapter presents an account of an alternative conception of set theory that has proved useful in computer science, the non-well-founded set theory of Peter Aczel. The author is a well-known mathematician and the editor of the ""Computers in Mathematics"" column in the AMS Notices and of FOCUS, the magazine published by the MAA.                ",https://1lib.in/dl/510362/1ff16d,202,Springer,1994,english,"PDF, 10.56 MB"
"Theory of Computer Science: Automata, Languages and Computation",K. L. P. Mishra,https://covers.zlibcdn2.com/covers100/books/7f/4f/07/7f4f072ed23324def8ca99d6093a208c.jpg,Unknown,https://1lib.in/dl/3405512/14f620,434,Prentice Hall,2008,english,"PDF, 16.85 MB"
Theory and computation of electromagnetic fields,Jin,https://covers.zlibcdn2.com/covers100/books/2b/81/93/2b8193d1f6cedf8092e35fb010b8ba57.jpg,"
                    Reviews the fundamental concepts behind the theory and computation of electromagnetic fields The book is divided in two parts. The first part covers both fundamental theories (such as vector analysis, Maxwell s equations, boundary condition, and transmission line theory) and advanced topics (such as wave transformation, addition theorems, and fields in layered media) in order to benefit students at all levels. The second part of the book covers the major computational methods for numerical analysis of electromagnetic fields for engineering applications. These methods include the three fundamental approaches for numerical analysis of electromagnetic fields: the finite difference method (the finite difference time-domain method in particular), the finite element method, and the integral equation-based moment method. The second part also examines fast algorithms for solving integral equations and hybrid techniques that combine different numerical methods to seek more efficient solutions of complicated electromagnetic problems. Theory and Computation of Electromagnetic Fields, Second Edition: * Provides the foundation necessary for graduate students to learn and understand more advanced topics * Discusses electromagnetic analysis in rectangular, cylindrical and spherical coordinates * Covers computational electromagnetics in both frequency and time domains * Includes new and updated homework problems and examples Theory and Computation of Electromagnetic Fields, Second Edition is written for advanced undergraduate and graduate level electrical engineering students. This book can also be used as a reference for professional engineers interested in learning about analysis and computation skills                ",https://1lib.in/dl/2696831/03abd4,744,John Wiley & Sons,2015,english,"PDF, 15.66 MB"
Elements of the Theory of Computation (2nd Edition),Harry Lewis,https://covers.zlibcdn2.com/covers100/books/58/6b/eb/586beb94a1648cf624f74496477e92db.jpg,Unknown,https://1lib.in/dl/656464/868c07,375,Prentice Hall,1997,english,"PDF, 15.03 MB"
Head First Object-Oriented Analysis and Design ,Brett D. McLaughlin,https://covers.zlibcdn2.com/covers100/books/c5/e6/03/c5e60362f266c82fe24c6603a6c569cc.jpg,"
                    Head First Object-Oriented Analysis & Design shows you how to analyze, design, and write serious object-oriented software: software that's easy to reuse, maintain, and extend; software that doesn't hurt your head; software that lets you add new features without breaking the old ones. Inside you will learn how to:    * Use OO principles like encapsulation and delegation to build applications that are flexible    * Apply the Open-Closed Principle (OCP) and the Single Responsibility Principle (SRP) to promote reuse of your code    * Leverage the power of design patterns to solve your problems more efficiently    * Use UML, use cases, and diagrams to ensure that all stakeholders are communicating clearly to help you deliver the right software that meets everyone's needs.                ",https://1lib.in/dl/463390/ff4bd0,632,O'Reilly Media,2006,english,"PDF, 51.03 MB"
Systems Analysis and Design: An Object-Oriented Approach with UML,Alan Dennis,https://covers.zlibcdn2.com/covers100/books/c6/b7/0e/c6b70e1af3cb03c7d47746088c9db2ff.jpg,"
Systems Analysis and Design: An Object-Oriented Approach with UML, 5th Edition by Dennis, Wixom, and Tegarden captures the dynamic aspects of the field by keeping students focused on doing SAD while presenting the core set of skills that every systems analyst needs to know today and in the future. The text enables students to do SAD—not just read about it, but understand the issues so they can actually analyze and design systems. The text introduces each major technique, explains what it is, explains how to do it, presents an example, and provides opportunities for students to practice before they do it for real in a project. After reading each chapter, the student will be able to perform that step in the system development process. ",https://1lib.in/dl/2761896/e1ad59,544,Wiley,2015,english,"PDF, 3.30 MB"
Object-oriented analysis and design with applications,Grady Booch,https://covers.zlibcdn2.com/covers100/books/f2/9a/48/f29a48cffb95e31f3a05d9fa68303f5f.jpg,"
Object-Oriented Design with Applications   has long been the essential reference to object-oriented technology,  which, in turn, has evolved to join the mainstream of  industrial-strength software development. In this third edition--the  first revision in 13 years--readers can learn to apply object-oriented  methods using new paradigms such as Java, the Unified Modeling Language  (UML) 2.0, and .NET.The authors draw upon  their rich and varied experience to offer improved methods for object  development and numerous examples that tackle the complex problems  faced by software engineers, including systems architecture, data  acquisition, cryptoanalysis, control systems, and Web development. They  illustrate essential concepts, explain the method, and show successful  applications in a variety of fields. You'll also find pragmatic advice  on a host of issues, including classification, implementation  strategies, and cost-effective project management.New to this new edition areAn introduction to the new UML 2.0, from the notation's most fundamental and advanced elements with an emphasis on key changesNew domains and contextsA  greatly enhanced focus on modeling--as eagerly requested by  readers--with five chapters that each delve into one phase of the  overall development lifecycle.Fresh approaches to reasoning about complex systemsAn  examination of the conceptual foundation of the widely misunderstood  fundamental elements of the object model, such as abstraction,  encapsulation, modularity, and hierarchyHow to allocate the resources of a team of developers and mange the risks associated with developing complex software systemsAn appendix on object-oriented programming languagesThis  is the seminal text for anyone who wishes to use object-oriented  technology to manage the complexity inherent in many kinds of systems.      Sidebars    Preface   Acknowledgments     About the Authors       Section I: Concepts     Chapter 1: Complexity      Chapter 2: The Object Model      Chapter 3: Classes and Objects      Chapter 4: Classification      Section II: Method     Chapter 5: Notation      Chapter 6: Process   Chapter 7: Pragmatics      Chapter 8: System Architecture: Satellite-Based Navigation      Chapter 9: Control System: Traffic Management      Chapter 10: Artificial Intelligence: Cryptanalysis      Chapter 11: Data Acquisition: Weather Monitoring Station     Chapter 12: Web Application: Vacation Tracking System       Appendix A: Object-Oriented Programming Languages    Appendix B: Further Reading       Notes     Glossary     Classified Bibliography     Index      ",https://1lib.in/dl/437087/03a064,Unknown,Addison-Wesley,2007,english,"PDF, 7.85 MB"
Object-oriented Analysis And Design: Understanding System Development With UML 2.0,Mike O'Docherty,https://covers.zlibcdn2.com/covers100/books/e2/16/49/e21649821521c3d0c452e16af9376708.jpg,"
                    Covering the breadth of a large topic, this book provides a thorough grounding in object-oriented concepts, the software development process, UML and multi-tier technologies.   After covering some basic ground work underpinning OO software projects, the book follows the steps of a typical development project (Requirements Capture - Design - Specification & Test), showing how an abstract problem is taken through to a concrete solution. The book is programming language agnostic - so code is kept to a minimum to avoid detail and deviation into implementation minutiae.A single case study running through the text provides a realistic example showing development from an initial proposal through to a finished system. Key artifacts such as the requirements document and detailed designs are included. For each aspect of the case study, there is an exercise for the reader to produce similar documents for a different system.                ",https://1lib.in/dl/463981/ca8696,580,Wiley,2005,english,"PDF, 8.29 MB"
Applying Uml And Patterns An Introduction To Object-Oriented Analysis And Design And The Unified Process,,https://covers.zlibcdn2.com/covers100/books/96/10/c4/9610c44969fbcc061f66e1207fe09875.jpg,Unknown,https://1lib.in/dl/639458/0dc0da,616,Prentice Hall PTR,Unknown,english,"PDF, 5.18 MB"
"Object-Oriented Analysis and Design for Information Systems. Modeling with UML, OCL, and IFML",Raul Sidnei Wazlawick (Auth.),https://covers.zlibcdn2.com/covers100/books/e9/3f/de/e93fde0318e26be08f815a5899c5239e.gif,Unknown,https://1lib.in/dl/2317121/f10f38,376,Morgan Kaufmann,2014,english,"PDF, 25.54 MB"
Object-Oriented Analysis and Design with UML : Training Course,Adegboyega Ojo,https://covers.zlibcdn2.com/covers100/books/74/8b/98/748b984956871432e103bf22cb92b664.jpg,Unknown,https://1lib.in/dl/840633/8b455a,195,Unknown,Unknown,english,"PDF, 4.01 MB"
Head first object-oriented analysis and design,Brett McLaughlin,https://covers.zlibcdn2.com/covers100/books/42/66/26/42662645171d3b304f61db4741f55097.jpg,Unknown,https://1lib.in/dl/2059247/223b59,498,O'Reilly ,2007,english,"PDF, 40.78 MB"
Object-Oriented Analysis and Design with Applications,Grady Booch,https://covers.zlibcdn2.com/covers100/books/ae/88/fb/ae88fb6dd0f5e41ef64b902f03f7c8c4.jpg,"
                    Object-Oriented Design with Applications has long been the essential reference to object-oriented technology, which, in turn, has evolved to join the mainstream of industrial-strength software development. In this third edition - the first revision in 13 years - readers can learn to apply object-oriented methods using new paradigms such as Java, the Unified Modeling Language (UML) 2.0, and .NET.The authors draw upon their rich and varied experience to offer improved methods for object development and numerous examples that tackle the complex problems faced by software engineers, including systems architecture, data acquisition, cryptoanalysis, control systems, and Web development. They illustrate essential concepts, explain the method, and show successful applications in a variety of fields. You'll also find pragmatic advice on a host of issues, including classification, implementation strategies, and cost-effective project management.New to this new edition are* An introduction to the new UML 2.0, from the notation's most fundamental and advanced elements with an emphasis on key changes* New domains and contexts* A greatly enhanced focus on modeling - as eagerly requested by readers - with five chapters that each delve into one phase of the overall development lifecycle.* Fresh approaches to reasoning about complex systems* An examination of the conceptual foundation of the widely misunderstood fundamental elements of the object model, such as abstraction, encapsulation, modularity, and hierarchy* How to allocate the resources of a team of developers and mange the risks associated with developing complex softwaresystems* An appendix on object-oriented programming languagesThis is the seminal text for anyone who wishes to use object-oriented technology to manage the complexity inherent in many kinds of systems.                ",https://1lib.in/dl/486778/904eeb,717,Addison-Wesley,2007,english,"PDF, 9.43 MB"
Object-oriented systems analysis and design,Ashrafi,https://covers.zlibcdn2.com/covers100/books/32/3a/26/323a26843377032d1e09fc1cfd988e9e.jpg,"
                    For courses in object-oriented systems analysis and design. This text teaches students object-oriented systems analysis and design in a highly practical and accessible way.                ",https://1lib.in/dl/3515298/d9d500,631,Pearson Education Limited,2014,english,"PDF, 14.28 MB"
Object-Oriented Analysis and Design ,Sarnath Ramnath,https://covers.zlibcdn2.com/covers100/books/93/8e/75/938e7507c7123b3025118e21a2507201.jpg,"
Object-oriented analysis and design (OOAD) has over the years, become a vast field, encompassing such diverse topics as design process and principles, documentation tools, refactoring, and design and architectural patterns. For most students the learning experience is incomplete without implementation. This new textbook provides a comprehensive introduction to OOAD. The salient points of its coverage are: • A sound footing on object-oriented concepts such as classes, objects, interfaces, inheritance, polymorphism, dynamic linking, etc. • A good introduction to the stage of requirements analysis. • Use of UML to document user requirements and design. • An extensive treatment of the design process. • Coverage of implementation issues. • Appropriate use of design and architectural patterns. • Introduction to the art and craft of refactoring. • Pointers to resources that further the reader’s knowledge. All the main case-studies used for this book have been implemented by the authors using Java. The text is liberally peppered with snippets of code, which are short and fairly self-explanatory and easy to read. Familiarity with a Java-like syntax and a broad understanding of the structure of Java would be helpful in using the book to its full potential. Brahma Dathan is an associate professor in the Department of Information and Computer Sciences at Metropolitan State University, Minnesota. He obtained his BS in engineering with special focus on electronics and communication from the University of Kerala, MTech in computer science from IIT Madras and PhD in computer science from University of Pittsburgh. Sarnath Ramnath received his BTech and MTech degrees from IIT Delhi in 1984 and 1987 respectively, and his PhD in Computer Science from SUNY, Buffalo, in 1994. His areas of interest include algorithm analysis and design, data-structures, computational geometry and object-oriented software design. He is currently Professor and Chair of the Department of Computer Science at Minnesota State University, St Cloud, MN, USA. ",https://1lib.in/dl/763893/c8a8d1,440,Springer-Verlag London,2011,english,"PDF, 4.78 MB"
Object-Oriented Information Systems Analysis and Design Using UML,Simon Bennett,https://covers.zlibcdn2.com/covers100/books/0d/2f/27/0d2f27c68d531970fc20f34e39219a98.jpg,"
                    ""Object-Oriented Systems Analysis and Design using UML"", 2nd edition, is the thoroughly revised and updated edition of this best-selling text. With over 20,000 copies sold world-wide, Bennett, McRobb, and Farmer's text is the definitive teaching resource for undergraduate Systems Analysis and Design courses. Presenting various lifecycle models, the book provides a framework for development using an iterative and incremental process and the major techniques from UML 1.4. It places analysis and design in the context of the whole systems life cycle, and includes generic analysis and design issues. Two practical case studies are used--one for illustrative examples and the other for practical exercises for the reader. The book is structured in four parts, which can be flexibly combined to suit the requirements of the syllabus. The first part provides the background to information systems analysis and design and to object-orientation. The second begins with two case study chapters, and focuses on the activities of requirements gathering and systems analysis, and the basic notation of Unified Modelling Language (UML).  The third part covers system design and the use of UML for object design. The final part concludes by examining the later stages of the systems development life cycle and further advanced issues.                ",https://1lib.in/dl/646844/0fec3e,18,McGraw-Hill Publishing Co.,2001,english,"PDF, 127 KB"
Functional and Object Oriented Analysis and Design: An Integrated Methodology,Peretz Shoval,https://covers.zlibcdn2.com/covers100/books/36/ed/76/36ed7629e76033acda8b53cea0d82dd4.jpg,"
                    ""The main objective of this book is to teach both students and practitioners of information systems, software engineering, computer science and related areas to analyze and design information systems using the FOOM methodology. FOOM combines the object-oriented approach and the functional (process-oriented) approach"" - Provided by publisher.                ",https://1lib.in/dl/491256/866ef7,357,IGI Global,2006,english,"PDF, 11.22 MB"
Head First Object-Oriented Analysis and Design,Brett D. McLaughlin,https://covers.zlibcdn2.com/covers100/books/af/cd/59/afcd59b8efd6aaad9a15a7050ab68042.jpg,"
                    Head First Object Oriented Analysis and Design is a refreshing look at subject of OOAD. What sets this book apart is its focus on learning. The authors have made the content of OOAD accessible and usable for the practitioner. --Ivar Jacobson, Ivar Jacobson Consulting  ''I just finished reading HF OOA&D and I loved it! The thing I liked most about this book was its focus on why we do OOA&D-to write great software!'' --Kyle Brown, Distinguished Engineer, IBM ''Hidden behind the funny pictures and crazy fonts is a serious, intelligent, extremely well-crafted presentation of OO Analysis and Design. As I read the book, I felt like I was looking over the shoulder of an expert designer who was explaining to me what issues were important at each step, and why.'' --Edward Sciore,  Associate Professor, Computer Science Department, Boston College  Tired of reading Object Oriented Analysis and Design books that only makes sense after you're an expert? You've heard OOA&D can help you write great software every time-software that makes your boss happy, your customers satisfied and gives you more time to do what makes you happy. But how? Head First Object-Oriented Analysis & Design shows you how to analyze, design, and write serious object-oriented software: software that's easy to reuse, maintain, and extend; software that doesn't hurt your head; software that lets you add new features without breaking the old ones. Inside you will learn how to:    Use OO principles like encapsulation and delegation to build applications that are flexible Apply the Open-Closed Principle (OCP) and the Single Responsibility Principle (SRP) to promote reuse of your code Leverage the power of design patterns to solve your problems more efficiently Use UML, use cases, and diagrams to ensure that all stakeholders are communicating clearly to help you deliver the right software that meets everyone's needs.  By exploiting how your brain works, Head First Object-Oriented Analysis & Design compresses the time it takes to learn and retain complex information. Expect to have fun, expect to learn, expect to be writing great software consistently by the time you're finished reading this! ",https://1lib.in/dl/697660/dc35a3,603,O'Reilly Media,2006,english,"PDF, 51.96 MB"
